order_id,trader_id,trader_type,symbol,side,price,quantity,status,timestamp
1aea052d-030b-40af-82fa-37771685131e,wash_001b,wash_trader,TSLA,sell,354.295895,684,NEW,2026-04-14T19:56:43.272802+00:00
52556847-b442-41c5-a677-29582af7d44f,wash_001a,wash_trader,TSLA,buy,354.295895,684,NEW,2026-04-14T19:56:43.272511+00:00
36cf86ca-477c-4b9b-882c-25f2df0df116,spoofer_003,spoofer,BINANCE:BTCUSDT,sell,66895.388782,318,FILLED,2026-04-14T19:56:43.270452+00:00
223ac8a0-8280-4de8-957c-4459fa9a1e34,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,67022.177764,6085,CANCELLED,2026-04-14T19:56:43.270320+00:00
0f67b11b-9c28-49a3-b44d-11afd1603f83,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66640.736774,5644,CANCELLED,2026-04-14T19:56:43.270278+00:00
609c4388-a1a4-45ff-b553-c70528dea2df,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66694.653558,7923,CANCELLED,2026-04-14T19:56:43.270233+00:00
eb55af1e-a0cb-4f28-af56-b322d0f8bfb5,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66570.055265,6825,CANCELLED,2026-04-14T19:56:43.270172+00:00
adf2a4b8-f61a-4f6c-81ac-f98f8d9d34b7,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66788.815805,5967,CANCELLED,2026-04-14T19:56:43.270101+00:00
489a6790-1ad0-487f-9196-c4beae7ff246,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,67147.86918,7423,CANCELLED,2026-04-14T19:56:43.270031+00:00
d5a3eb61-23c6-4849-b7f6-93d7a284d76e,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66961.707755,6494,CANCELLED,2026-04-14T19:56:43.269956+00:00
ba843c28-3b55-45cb-8de0-5d719c30d8ce,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,67229.354243,6878,CANCELLED,2026-04-14T19:56:43.269530+00:00
223ac8a0-8280-4de8-957c-4459fa9a1e34,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,67022.177764,6085,NEW,2026-04-14T19:56:41.551107+00:00
0f67b11b-9c28-49a3-b44d-11afd1603f83,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66640.736774,5644,NEW,2026-04-14T19:56:41.551076+00:00
609c4388-a1a4-45ff-b553-c70528dea2df,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66694.653558,7923,NEW,2026-04-14T19:56:41.551045+00:00
eb55af1e-a0cb-4f28-af56-b322d0f8bfb5,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66570.055265,6825,NEW,2026-04-14T19:56:41.551015+00:00
adf2a4b8-f61a-4f6c-81ac-f98f8d9d34b7,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66788.815805,5967,NEW,2026-04-14T19:56:41.550984+00:00
489a6790-1ad0-487f-9196-c4beae7ff246,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,67147.86918,7423,NEW,2026-04-14T19:56:41.550954+00:00
d5a3eb61-23c6-4849-b7f6-93d7a284d76e,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66961.707755,6494,NEW,2026-04-14T19:56:41.550921+00:00
ba843c28-3b55-45cb-8de0-5d719c30d8ce,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,67229.354243,6878,NEW,2026-04-14T19:56:41.550872+00:00
8938243e-5b07-4d47-bc4b-34653b9cdae4,spoofer_001,spoofer,AAPL,sell,245.851174,480,FILLED,2026-04-14T19:56:41.550728+00:00
545a7417-b2be-4da6-b47b-987bbc01f8c6,spoofer_001,spoofer,AAPL,buy,245.186992,8428,CANCELLED,2026-04-14T19:56:41.550673+00:00
51d116e2-de0f-415c-98fe-513612e9e21f,spoofer_001,spoofer,AAPL,buy,247.046437,7941,CANCELLED,2026-04-14T19:56:41.550652+00:00
57868103-02bf-4f92-a474-76998ae7d634,spoofer_001,spoofer,AAPL,buy,247.044381,9216,CANCELLED,2026-04-14T19:56:41.550626+00:00
a2cabf2b-ea46-4c18-b6d9-a5983a5743bc,spoofer_001,spoofer,AAPL,buy,244.884619,9032,CANCELLED,2026-04-14T19:56:41.550586+00:00
17b2c507-7cc8-4098-b058-a230569edd54,spoofer_001,spoofer,AAPL,buy,245.621933,8766,CANCELLED,2026-04-14T19:56:41.550424+00:00
545a7417-b2be-4da6-b47b-987bbc01f8c6,spoofer_001,spoofer,AAPL,buy,245.186992,8428,NEW,2026-04-14T19:56:40.398330+00:00
51d116e2-de0f-415c-98fe-513612e9e21f,spoofer_001,spoofer,AAPL,buy,247.046437,7941,NEW,2026-04-14T19:56:40.398246+00:00
57868103-02bf-4f92-a474-76998ae7d634,spoofer_001,spoofer,AAPL,buy,247.044381,9216,NEW,2026-04-14T19:56:40.398157+00:00
a2cabf2b-ea46-4c18-b6d9-a5983a5743bc,spoofer_001,spoofer,AAPL,buy,244.884619,9032,NEW,2026-04-14T19:56:40.398063+00:00
17b2c507-7cc8-4098-b058-a230569edd54,spoofer_001,spoofer,AAPL,buy,245.621933,8766,NEW,2026-04-14T19:56:40.397757+00:00
fdcee369-4850-4fd4-907e-9f391cfef0dd,normal_017,normal,AAPL,sell,245.61412,149,FILLED,2026-04-14T19:56:39.398828+00:00
fdcee369-4850-4fd4-907e-9f391cfef0dd,normal_017,normal,AAPL,sell,245.61412,149,NEW,2026-04-14T19:56:39.397924+00:00
ffa7e957-f024-4d92-a400-b0a84ff1ac8c,spoofer_002,spoofer,TSLA,buy,354.172694,487,FILLED,2026-04-14T19:56:37.391729+00:00
cd540f42-d3c5-4814-95b8-1fe7d3114df4,spoofer_002,spoofer,TSLA,sell,354.048871,7636,CANCELLED,2026-04-14T19:56:37.391631+00:00
238e2f72-0d77-451b-b21a-f4b122625472,spoofer_002,spoofer,TSLA,sell,353.096946,9289,CANCELLED,2026-04-14T19:56:37.391588+00:00
a402a916-a4ee-4d6a-b2bc-3f8cc46b6693,spoofer_002,spoofer,TSLA,sell,355.970583,10969,CANCELLED,2026-04-14T19:56:37.391540+00:00
ed6380db-2baf-420a-879d-6a0fc0a5336f,spoofer_002,spoofer,TSLA,sell,355.489407,8328,CANCELLED,2026-04-14T19:56:37.391470+00:00
30c7f0b9-5f70-422d-b643-29ee199af3cf,spoofer_002,spoofer,TSLA,sell,354.769458,10538,CANCELLED,2026-04-14T19:56:37.391279+00:00
cc3d5dc0-1444-4614-9704-30842d18fef2,spoofer_002,spoofer,TSLA,sell,354.138568,9268,CANCELLED,2026-04-14T19:56:37.390826+00:00
cd540f42-d3c5-4814-95b8-1fe7d3114df4,spoofer_002,spoofer,TSLA,sell,354.048871,7636,NEW,2026-04-14T19:56:36.369307+00:00
238e2f72-0d77-451b-b21a-f4b122625472,spoofer_002,spoofer,TSLA,sell,353.096946,9289,NEW,2026-04-14T19:56:36.369252+00:00
5ef672c0-6604-46e8-907a-9a70bb1e5a76,spoofer_002,spoofer,TSLA,sell,354.67713,10912,NEW,2026-04-14T19:56:36.369166+00:00
a402a916-a4ee-4d6a-b2bc-3f8cc46b6693,spoofer_002,spoofer,TSLA,sell,355.970583,10969,NEW,2026-04-14T19:56:36.369100+00:00
ed6380db-2baf-420a-879d-6a0fc0a5336f,spoofer_002,spoofer,TSLA,sell,355.489407,8328,NEW,2026-04-14T19:56:36.369006+00:00
7b5f9070-3043-44de-a94d-e091646e5176,spoofer_002,spoofer,TSLA,sell,352.822628,9496,NEW,2026-04-14T19:56:36.368948+00:00
30c7f0b9-5f70-422d-b643-29ee199af3cf,spoofer_002,spoofer,TSLA,sell,354.769458,10538,NEW,2026-04-14T19:56:36.368867+00:00
cc3d5dc0-1444-4614-9704-30842d18fef2,spoofer_002,spoofer,TSLA,sell,354.138568,9268,NEW,2026-04-14T19:56:36.368597+00:00
55db64e6-717d-4650-b16d-48b867b828c3,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66938.466181,318,FILLED,2026-04-14T19:56:36.363600+00:00
c51c11b4-d19e-4a4c-8ec8-a671ea86955d,spoofer_003,spoofer,BINANCE:BTCUSDT,sell,66638.697093,7347,CANCELLED,2026-04-14T19:56:36.363357+00:00
3efef0c0-0ca3-4c71-892f-e36d4caa9f5c,spoofer_003,spoofer,BINANCE:BTCUSDT,sell,67193.805651,6752,CANCELLED,2026-04-14T19:56:36.363219+00:00
04999c70-2deb-44f8-8dff-84de1bcf775e,spoofer_003,spoofer,BINANCE:BTCUSDT,sell,66836.536632,6656,CANCELLED,2026-04-14T19:56:36.363044+00:00
fe2427b1-f3a1-404e-8543-c7f5c289353d,spoofer_003,spoofer,BINANCE:BTCUSDT,sell,66908.122443,6659,CANCELLED,2026-04-14T19:56:36.361834+00:00
c51c11b4-d19e-4a4c-8ec8-a671ea86955d,spoofer_003,spoofer,BINANCE:BTCUSDT,sell,66638.697093,7347,NEW,2026-04-14T19:56:34.467657+00:00
3efef0c0-0ca3-4c71-892f-e36d4caa9f5c,spoofer_003,spoofer,BINANCE:BTCUSDT,sell,67193.805651,6752,NEW,2026-04-14T19:56:34.467623+00:00
04999c70-2deb-44f8-8dff-84de1bcf775e,spoofer_003,spoofer,BINANCE:BTCUSDT,sell,66836.536632,6656,NEW,2026-04-14T19:56:34.467563+00:00
fe2427b1-f3a1-404e-8543-c7f5c289353d,spoofer_003,spoofer,BINANCE:BTCUSDT,sell,66908.122443,6659,NEW,2026-04-14T19:56:34.467500+00:00
ff948d72-469a-40ab-9fc5-7d855ec7f941,spoofer_001,spoofer,AAPL,buy,245.956112,480,FILLED,2026-04-14T19:56:34.467329+00:00
91db4eb0-5426-464d-b81e-c38847f51d8e,spoofer_001,spoofer,AAPL,sell,246.369088,9211,CANCELLED,2026-04-14T19:56:34.467247+00:00
8db7f22d-f28f-44dd-8635-308e03fe62ad,spoofer_001,spoofer,AAPL,sell,246.617384,9513,CANCELLED,2026-04-14T19:56:34.467217+00:00
f67b0c3b-7412-4699-8de0-f57b527bae47,spoofer_001,spoofer,AAPL,sell,245.151662,10104,CANCELLED,2026-04-14T19:56:34.467177+00:00
1a3f0f3e-7cf9-4e46-bb25-5e21276854f6,spoofer_001,spoofer,AAPL,sell,246.761527,10613,CANCELLED,2026-04-14T19:56:34.467062+00:00
9f6984f7-2ed2-4b5d-8883-9b824473a5dd,spoofer_001,spoofer,AAPL,sell,246.272036,9939,CANCELLED,2026-04-14T19:56:34.466589+00:00
91db4eb0-5426-464d-b81e-c38847f51d8e,spoofer_001,spoofer,AAPL,sell,246.369088,9211,NEW,2026-04-14T19:56:33.521897+00:00
8db7f22d-f28f-44dd-8635-308e03fe62ad,spoofer_001,spoofer,AAPL,sell,246.617384,9513,NEW,2026-04-14T19:56:33.521808+00:00
f67b0c3b-7412-4699-8de0-f57b527bae47,spoofer_001,spoofer,AAPL,sell,245.151662,10104,NEW,2026-04-14T19:56:33.521710+00:00
dfba60d3-8bf7-4641-95cd-41c09aaa0261,spoofer_001,spoofer,AAPL,sell,246.266806,10768,NEW,2026-04-14T19:56:33.521608+00:00
1a3f0f3e-7cf9-4e46-bb25-5e21276854f6,spoofer_001,spoofer,AAPL,sell,246.761527,10613,NEW,2026-04-14T19:56:33.521419+00:00
9f6984f7-2ed2-4b5d-8883-9b824473a5dd,spoofer_001,spoofer,AAPL,sell,246.272036,9939,NEW,2026-04-14T19:56:33.521298+00:00
42964934-57a3-4306-8f37-3d53d075f7fe,spoofer_001,spoofer,AAPL,sell,245.60952,8130,NEW,2026-04-14T19:56:33.520529+00:00
4df65975-d8d7-4aef-b80c-5094aa6b4fb0,spoofer_001,spoofer,AAPL,buy,246.215449,480,FILLED,2026-04-14T19:56:31.511482+00:00
592709cf-f96d-45ad-8388-5fc73aab9e08,spoofer_001,spoofer,AAPL,sell,245.992855,8978,CANCELLED,2026-04-14T19:56:31.511048+00:00
dd1cb89c-df97-441b-9ac1-c197479e7bff,spoofer_001,spoofer,AAPL,sell,245.972347,9572,CANCELLED,2026-04-14T19:56:31.510918+00:00
590cbead-6583-41c8-a582-3c2ccf5e59e4,spoofer_001,spoofer,AAPL,sell,245.144496,10804,CANCELLED,2026-04-14T19:56:31.509569+00:00
592709cf-f96d-45ad-8388-5fc73aab9e08,spoofer_001,spoofer,AAPL,sell,245.992855,8978,NEW,2026-04-14T19:56:29.882055+00:00
dd1cb89c-df97-441b-9ac1-c197479e7bff,spoofer_001,spoofer,AAPL,sell,245.972347,9572,NEW,2026-04-14T19:56:29.881897+00:00
590cbead-6583-41c8-a582-3c2ccf5e59e4,spoofer_001,spoofer,AAPL,sell,245.144496,10804,NEW,2026-04-14T19:56:29.880933+00:00
f6369854-543c-473c-9416-ee607370793d,wash_002a,wash_trader,BINANCE:XRPUSDT,sell,1.332688,182,FILLED,2026-04-14T19:56:28.880724+00:00
f6369854-543c-473c-9416-ee607370793d,wash_002a,wash_trader,BINANCE:XRPUSDT,sell,1.332688,182,NEW,2026-04-14T19:56:28.880276+00:00
995f5a72-0725-4ffd-b360-979d72ba73c4,wash_002b,wash_trader,BINANCE:XRPUSDT,buy,1.332688,182,FILLED,2026-04-14T19:56:28.880576+00:00
995f5a72-0725-4ffd-b360-979d72ba73c4,wash_002b,wash_trader,BINANCE:XRPUSDT,buy,1.332688,182,NEW,2026-04-14T19:56:28.879295+00:00
739c2d36-1e88-4fb8-a0a6-c96988ce9556,spoofer_002,spoofer,TSLA,buy,354.337777,487,FILLED,2026-04-14T19:56:27.813154+00:00
f215d107-d511-4501-9a9f-e39ddabc7fba,spoofer_002,spoofer,TSLA,sell,353.805652,8642,CANCELLED,2026-04-14T19:56:27.813052+00:00
db055095-5c89-45db-90e6-9c2326f257a8,spoofer_002,spoofer,TSLA,sell,353.798746,9480,CANCELLED,2026-04-14T19:56:27.812999+00:00
b472eeef-6dc8-4370-b722-bb629de20573,spoofer_002,spoofer,TSLA,sell,354.346087,10254,CANCELLED,2026-04-14T19:56:27.812944+00:00
d91ceceb-e7f5-4181-994b-10eb87eff922,spoofer_002,spoofer,TSLA,sell,355.883016,12120,CANCELLED,2026-04-14T19:56:27.812887+00:00
bd5908ba-20ee-46b1-9062-41a929598f51,spoofer_002,spoofer,TSLA,sell,355.246108,10471,CANCELLED,2026-04-14T19:56:27.812823+00:00
da6bb4ad-46e6-45fe-ad39-eeb137451bef,spoofer_002,spoofer,TSLA,sell,355.075337,8785,CANCELLED,2026-04-14T19:56:27.812751+00:00
154f25d1-83a3-40f9-8962-0706f6049cbb,spoofer_002,spoofer,TSLA,sell,353.495053,11348,CANCELLED,2026-04-14T19:56:27.812420+00:00
a11d0f50-e0b5-4857-896a-df4d7521d574,normal_015,normal,AAPL,sell,246.337284,169,FILLED,2026-04-14T19:56:26.876995+00:00
a11d0f50-e0b5-4857-896a-df4d7521d574,normal_015,normal,AAPL,sell,246.337284,169,NEW,2026-04-14T19:56:26.875952+00:00
f215d107-d511-4501-9a9f-e39ddabc7fba,spoofer_002,spoofer,TSLA,sell,353.805652,8642,NEW,2026-04-14T19:56:26.882014+00:00
db055095-5c89-45db-90e6-9c2326f257a8,spoofer_002,spoofer,TSLA,sell,353.798746,9480,NEW,2026-04-14T19:56:26.881887+00:00
b472eeef-6dc8-4370-b722-bb629de20573,spoofer_002,spoofer,TSLA,sell,354.346087,10254,NEW,2026-04-14T19:56:26.880432+00:00
d91ceceb-e7f5-4181-994b-10eb87eff922,spoofer_002,spoofer,TSLA,sell,355.883016,12120,NEW,2026-04-14T19:56:26.880215+00:00
390e6f58-4d85-4018-98e6-9851d7993fdd,spoofer_002,spoofer,TSLA,sell,354.36616,8917,NEW,2026-04-14T19:56:26.880009+00:00
bd5908ba-20ee-46b1-9062-41a929598f51,spoofer_002,spoofer,TSLA,sell,355.246108,10471,NEW,2026-04-14T19:56:26.879854+00:00
da6bb4ad-46e6-45fe-ad39-eeb137451bef,spoofer_002,spoofer,TSLA,sell,355.075337,8785,NEW,2026-04-14T19:56:26.879608+00:00
154f25d1-83a3-40f9-8962-0706f6049cbb,spoofer_002,spoofer,TSLA,sell,353.495053,11348,NEW,2026-04-14T19:56:26.877746+00:00
76c7eccf-cc18-426d-ab08-02a001a2a4d2,wash_001a,wash_trader,TSLA,sell,354.174308,676,FILLED,2026-04-14T19:56:25.875891+00:00
98897967-6dec-4543-9aa0-a36cbe0cdc4f,wash_001b,wash_trader,TSLA,buy,354.174308,676,FILLED,2026-04-14T19:56:25.875829+00:00
76c7eccf-cc18-426d-ab08-02a001a2a4d2,wash_001a,wash_trader,TSLA,sell,354.174308,676,NEW,2026-04-14T19:56:25.875743+00:00
98897967-6dec-4543-9aa0-a36cbe0cdc4f,wash_001b,wash_trader,TSLA,buy,354.174308,676,NEW,2026-04-14T19:56:25.875640+00:00
dd978451-4ada-42e5-8a26-a78698b30298,normal_007,normal,TSLA,buy,353.97146,185,FILLED,2026-04-14T19:56:25.875254+00:00
dd978451-4ada-42e5-8a26-a78698b30298,normal_007,normal,TSLA,buy,353.97146,185,NEW,2026-04-14T19:56:25.874532+00:00
7443c334-3caf-44d3-8a03-4fc0d7c4ef34,normal_008,normal,TSLA,buy,353.565208,194,FILLED,2026-04-14T19:56:23.871178+00:00
7443c334-3caf-44d3-8a03-4fc0d7c4ef34,normal_008,normal,TSLA,buy,353.565208,194,NEW,2026-04-14T19:56:23.870130+00:00
b5857181-5602-4eea-a747-5500f23353a7,normal_015,normal,BINANCE:XRPUSDT,sell,1.331603,168,FILLED,2026-04-14T19:56:21.867740+00:00
b5857181-5602-4eea-a747-5500f23353a7,normal_015,normal,BINANCE:XRPUSDT,sell,1.331603,168,NEW,2026-04-14T19:56:21.867104+00:00
d72febc2-5f44-4db3-a176-4e0ebcda2d91,normal_016,normal,BINANCE:ETHUSDT,buy,2042.289478,285,FILLED,2026-04-14T19:56:21.868223+00:00
d72febc2-5f44-4db3-a176-4e0ebcda2d91,normal_016,normal,BINANCE:ETHUSDT,buy,2042.289478,285,NEW,2026-04-14T19:56:21.868060+00:00
18e6368e-5140-465e-8d3c-18b22bcc4929,normal_017,normal,BINANCE:BTCUSDT,sell,66861.006694,200,FILLED,2026-04-14T19:56:18.862145+00:00
18e6368e-5140-465e-8d3c-18b22bcc4929,normal_017,normal,BINANCE:BTCUSDT,sell,66861.006694,200,NEW,2026-04-14T19:56:18.861709+00:00
053579b9-b123-4600-98fd-7fcbea17e5e0,normal_012,normal,BINANCE:ETHUSDT,buy,2042.224301,526,FILLED,2026-04-14T19:56:18.861607+00:00
053579b9-b123-4600-98fd-7fcbea17e5e0,normal_012,normal,BINANCE:ETHUSDT,buy,2042.224301,526,NEW,2026-04-14T19:56:18.861487+00:00
961cec35-e404-4abc-9b6c-3c99cb5fa556,spoofer_003,spoofer,BINANCE:BTCUSDT,sell,66877.457074,318,FILLED,2026-04-14T19:56:18.858856+00:00
876ec485-5376-41e6-8a6c-70115509033b,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,67226.414919,7252,CANCELLED,2026-04-14T19:56:18.858820+00:00
8946c19e-9c14-4cdf-85aa-724da751a4f6,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66653.156195,5722,CANCELLED,2026-04-14T19:56:18.858806+00:00
e0a34bc4-8525-412a-9cd7-471080170891,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66936.605057,6352,CANCELLED,2026-04-14T19:56:18.858786+00:00
7ae3a36b-3347-4923-b39a-085b24d3b7a8,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,67060.141083,6409,CANCELLED,2026-04-14T19:56:18.858745+00:00
d40e7f07-e6b5-4351-8988-4b716cc477ff,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,67149.035756,6598,CANCELLED,2026-04-14T19:56:18.858723+00:00
c3058947-69f0-4240-93ca-64b5e28000ee,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66686.845888,6252,CANCELLED,2026-04-14T19:56:18.858702+00:00
6c851871-85b9-413f-a033-bc09fc256bef,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66657.041671,6751,CANCELLED,2026-04-14T19:56:18.858669+00:00
7c0489da-5c6b-4513-a940-ca4958eb266e,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66624.360722,6035,CANCELLED,2026-04-14T19:56:18.858480+00:00
876ec485-5376-41e6-8a6c-70115509033b,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,67226.414919,7252,NEW,2026-04-14T19:56:16.419675+00:00
8946c19e-9c14-4cdf-85aa-724da751a4f6,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66653.156195,5722,NEW,2026-04-14T19:56:16.419580+00:00
e0a34bc4-8525-412a-9cd7-471080170891,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66936.605057,6352,NEW,2026-04-14T19:56:16.419493+00:00
7ae3a36b-3347-4923-b39a-085b24d3b7a8,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,67060.141083,6409,NEW,2026-04-14T19:56:16.419325+00:00
d40e7f07-e6b5-4351-8988-4b716cc477ff,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,67149.035756,6598,NEW,2026-04-14T19:56:16.419235+00:00
c3058947-69f0-4240-93ca-64b5e28000ee,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66686.845888,6252,NEW,2026-04-14T19:56:16.419072+00:00
6c851871-85b9-413f-a033-bc09fc256bef,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66657.041671,6751,NEW,2026-04-14T19:56:16.418871+00:00
7c0489da-5c6b-4513-a940-ca4958eb266e,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66624.360722,6035,NEW,2026-04-14T19:56:16.418581+00:00
3b658a39-6303-4f57-8073-c7b2a39bf903,normal_003,normal,BINANCE:BTCUSDT,sell,66879.477877,154,CANCELLED,2026-04-14T19:56:16.415103+00:00
3b658a39-6303-4f57-8073-c7b2a39bf903,normal_003,normal,BINANCE:BTCUSDT,sell,66879.477877,154,NEW,2026-04-14T19:54:37.993731+00:00
7fa7b922-016e-4014-8652-4ddfb1e9697c,spoofer_002,spoofer,TSLA,buy,354.485608,487,FILLED,2026-04-14T19:54:37.989102+00:00
951b1730-33be-4cdd-89f9-7ff2e8497de4,spoofer_002,spoofer,TSLA,sell,355.678937,8827,CANCELLED,2026-04-14T19:54:37.988938+00:00
de36432b-8c7d-47be-9d58-a89cda20a0fb,spoofer_002,spoofer,TSLA,sell,352.551456,9341,CANCELLED,2026-04-14T19:54:37.988849+00:00
4fb29045-86bb-44b3-9858-bd9dddb9700c,spoofer_002,spoofer,TSLA,sell,352.541134,7836,CANCELLED,2026-04-14T19:54:37.988722+00:00
eee1bf59-e41b-416a-ae61-a8614edaacf1,spoofer_002,spoofer,TSLA,sell,354.179217,8761,CANCELLED,2026-04-14T19:54:37.988623+00:00
18b7659b-7653-4db9-9e9e-30a5d14d9ecd,spoofer_002,spoofer,TSLA,sell,353.28161,9356,CANCELLED,2026-04-14T19:54:37.987533+00:00
951b1730-33be-4cdd-89f9-7ff2e8497de4,spoofer_002,spoofer,TSLA,sell,355.678937,8827,NEW,2026-04-14T19:54:36.926517+00:00
de36432b-8c7d-47be-9d58-a89cda20a0fb,spoofer_002,spoofer,TSLA,sell,352.551456,9341,NEW,2026-04-14T19:54:36.926109+00:00
4fb29045-86bb-44b3-9858-bd9dddb9700c,spoofer_002,spoofer,TSLA,sell,352.541134,7836,NEW,2026-04-14T19:54:36.926064+00:00
eee1bf59-e41b-416a-ae61-a8614edaacf1,spoofer_002,spoofer,TSLA,sell,354.179217,8761,NEW,2026-04-14T19:54:36.925973+00:00
ea736f97-d4d0-41e4-b9be-f004c913e8f1,normal_006,normal,BINANCE:XRPUSDT,sell,1.333318,79,FILLED,2026-04-14T19:54:36.925228+00:00
ea736f97-d4d0-41e4-b9be-f004c913e8f1,normal_006,normal,BINANCE:XRPUSDT,sell,1.333318,79,NEW,2026-04-14T19:54:36.925075+00:00
18b7659b-7653-4db9-9e9e-30a5d14d9ecd,spoofer_002,spoofer,TSLA,sell,353.28161,9356,NEW,2026-04-14T19:54:36.925356+00:00
83742e52-dfe2-4040-8149-9f5bfe48d2c0,wash_002b,wash_trader,BINANCE:XRPUSDT,buy,1.333167,176,FILLED,2026-04-14T19:54:35.917808+00:00
83742e52-dfe2-4040-8149-9f5bfe48d2c0,wash_002b,wash_trader,BINANCE:XRPUSDT,buy,1.333167,176,NEW,2026-04-14T19:54:35.917650+00:00
171a9b2c-c1a5-4a00-8b2e-3b0fb2c5e3f3,wash_002a,wash_trader,BINANCE:XRPUSDT,sell,1.333167,176,FILLED,2026-04-14T19:54:35.917862+00:00
171a9b2c-c1a5-4a00-8b2e-3b0fb2c5e3f3,wash_002a,wash_trader,BINANCE:XRPUSDT,sell,1.333167,176,NEW,2026-04-14T19:54:35.917746+00:00
52dd2046-e754-457e-bf2f-7f4152c958c6,spoofer_003,spoofer,BINANCE:BTCUSDT,sell,66891.884603,318,FILLED,2026-04-14T19:54:35.916419+00:00
27167bc6-dd11-4df7-9cd0-20cc984010a6,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66789.159797,7258,CANCELLED,2026-04-14T19:54:35.916167+00:00
ad7dfa36-746b-47b4-87df-174416215e12,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66584.412886,5955,CANCELLED,2026-04-14T19:54:35.916034+00:00
fa92b93b-c6ee-4218-9b48-aede6617c311,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66685.686471,5957,CANCELLED,2026-04-14T19:54:35.915870+00:00
667cc132-a2d6-4ad2-a7a0-20784349a8d7,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66861.183426,6944,CANCELLED,2026-04-14T19:54:35.914956+00:00
cf206b04-f272-4745-99d9-407d653cef56,wash_001b,wash_trader,TSLA,sell,354.28634,679,FILLED,2026-04-14T19:54:35.917419+00:00
17758fdc-8d7d-4b21-a0f6-85d31184c807,wash_001a,wash_trader,TSLA,buy,354.28634,679,FILLED,2026-04-14T19:54:35.917357+00:00
cf206b04-f272-4745-99d9-407d653cef56,wash_001b,wash_trader,TSLA,sell,354.28634,679,NEW,2026-04-14T19:54:35.917279+00:00
17758fdc-8d7d-4b21-a0f6-85d31184c807,wash_001a,wash_trader,TSLA,buy,354.28634,679,NEW,2026-04-14T19:54:35.917070+00:00
dae6c6a4-3a50-4c27-bc6a-fc99d9b941d6,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,67093.754404,6623,NEW,2026-04-14T19:54:33.815539+00:00
27167bc6-dd11-4df7-9cd0-20cc984010a6,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66789.159797,7258,NEW,2026-04-14T19:54:33.815349+00:00
ad7dfa36-746b-47b4-87df-174416215e12,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66584.412886,5955,NEW,2026-04-14T19:54:33.815052+00:00
fa92b93b-c6ee-4218-9b48-aede6617c311,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66685.686471,5957,NEW,2026-04-14T19:54:33.814850+00:00
667cc132-a2d6-4ad2-a7a0-20784349a8d7,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66861.183426,6944,NEW,2026-04-14T19:54:33.814301+00:00
123b49e9-a1fc-4cc6-8afe-83b929b2b246,normal_017,normal,BINANCE:BTCUSDT,buy,66795.709431,159,FILLED,2026-04-14T19:54:32.813095+00:00
123b49e9-a1fc-4cc6-8afe-83b929b2b246,normal_017,normal,BINANCE:BTCUSDT,buy,66795.709431,159,NEW,2026-04-14T19:54:32.812946+00:00
59e7d55f-65c1-4a36-972d-9e9ebbf1b881,normal_008,normal,TSLA,sell,354.217686,185,CANCELLED,2026-04-14T19:54:31.803039+00:00
