alert_type,trader_id,symbol,cancel_count,total_orders,cancel_rate,match_count,trader_id_1,trader_id_2,window_start,window_end,detected_at
SPOOFING,spoofer_003,BINANCE:BTCUSDT,21,24,0.875,,,,2026-04-14 03:44:00,2026-04-14 03:46:00,2026-04-14 03:47:44
SPOOFING,spoofer_003,BINANCE:BTCUSDT,37,42,0.8809523809523809,,,,2026-04-14 03:43:30,2026-04-14 03:45:30,2026-04-14 03:47:44
SPOOFING,spoofer_002,TSLA,23,28,0.8214285714285714,,,,2026-04-14 03:43:30,2026-04-14 03:45:30,2026-04-14 03:47:44
SPOOFING,spoofer_003,BINANCE:BTCUSDT,40,46,0.8695652173913043,,,,2026-04-14 03:43:00,2026-04-14 03:45:00,2026-04-14 03:47:44
SPOOFING,spoofer_002,TSLA,34,41,0.8292682926829268,,,,2026-04-14 03:43:00,2026-04-14 03:45:00,2026-04-14 03:47:44
SPOOFING,spoofer_003,BINANCE:BTCUSDT,19,22,0.8636363636363636,,,,2026-04-14 03:42:30,2026-04-14 03:44:30,2026-04-14 03:44:47
SPOOFING,spoofer_002,TSLA,21,25,0.84,,,,2026-04-14 03:42:30,2026-04-14 03:44:30,2026-04-14 03:44:47
SPOOFING,spoofer_002,TSLA,24,29,0.8275862068965517,,,,2026-04-14 03:42:00,2026-04-14 03:44:00,2026-04-14 03:44:47
SPOOFING,spoofer_003,BINANCE:BTCUSDT,19,22,0.8636363636363636,,,,2026-04-14 03:42:00,2026-04-14 03:44:00,2026-04-14 03:44:47
SPOOFING,spoofer_002,TSLA,14,17,0.8235294117647058,,,,2026-04-14 03:41:30,2026-04-14 03:43:30,2026-04-14 03:43:43
SPOOFING,spoofer_001,AAPL,11,13,0.8461538461538461,,,,2026-04-14 03:41:00,2026-04-14 03:43:00,2026-04-14 03:43:43
SPOOFING,spoofer_001,AAPL,11,13,0.8461538461538461,,,,2026-04-14 03:40:30,2026-04-14 03:42:30,2026-04-14 03:43:43
SPOOFING,spoofer_001,AAPL,11,13,0.8461538461538461,,,,2026-04-14 03:40:00,2026-04-14 03:42:00,2026-04-14 03:43:43
SPOOFING,spoofer_001,AAPL,24,29,0.8275862068965517,,,,2026-04-14 03:39:30,2026-04-14 03:41:30,2026-04-14 03:43:43
SPOOFING,spoofer_003,BINANCE:BTCUSDT,23,28,0.8214285714285714,,,,2026-04-14 03:39:30,2026-04-14 03:41:30,2026-04-14 03:43:43
SPOOFING,spoofer_002,TSLA,25,30,0.8333333333333334,,,,2026-04-14 03:39:30,2026-04-14 03:41:30,2026-04-14 03:43:43
SPOOFING,spoofer_003,BINANCE:BTCUSDT,30,36,0.8333333333333334,,,,2026-04-14 03:39:00,2026-04-14 03:41:00,2026-04-14 03:41:11
SPOOFING,spoofer_002,TSLA,57,68,0.8382352941176471,,,,2026-04-14 03:39:00,2026-04-14 03:41:00,2026-04-14 03:41:11
SPOOFING,spoofer_002,TSLA,64,77,0.8311688311688312,,,,2026-04-14 03:38:30,2026-04-14 03:40:30,2026-04-14 03:41:05
SPOOFING,spoofer_003,BINANCE:BTCUSDT,37,45,0.8222222222222222,,,,2026-04-14 03:38:30,2026-04-14 03:40:30,2026-04-14 03:41:05
SPOOFING,spoofer_002,TSLA,59,71,0.8309859154929577,,,,2026-04-14 03:38:00,2026-04-14 03:40:00,2026-04-14 03:41:05
SPOOFING,spoofer_003,BINANCE:BTCUSDT,40,49,0.8163265306122449,,,,2026-04-14 03:38:00,2026-04-14 03:40:00,2026-04-14 03:41:05
SPOOFING,spoofer_002,TSLA,39,47,0.8297872340425532,,,,2026-04-14 03:37:30,2026-04-14 03:39:30,2026-04-14 03:39:44
SPOOFING,spoofer_003,BINANCE:BTCUSDT,26,32,0.8125,,,,2026-04-14 03:37:30,2026-04-14 03:39:30,2026-04-14 03:39:44
SPOOFING,spoofer_002,TSLA,15,18,0.8333333333333334,,,,2026-04-14 03:37:00,2026-04-14 03:39:00,2026-04-14 03:39:06
SPOOFING,spoofer_003,BINANCE:BTCUSDT,13,15,0.8666666666666667,,,,2026-04-14 03:34:00,2026-04-14 03:36:00,2026-04-14 03:37:15
SPOOFING,spoofer_003,BINANCE:BTCUSDT,36,42,0.8571428571428571,,,,2026-04-14 03:33:30,2026-04-14 03:35:30,2026-04-14 03:37:13
SPOOFING,spoofer_001,AAPL,14,16,0.875,,,,2026-04-14 03:33:00,2026-04-14 03:35:00,2026-04-14 03:37:13
SPOOFING,spoofer_003,BINANCE:BTCUSDT,40,47,0.851063829787234,,,,2026-04-14 03:33:00,2026-04-14 03:35:00,2026-04-14 03:37:13
SPOOFING,spoofer_002,TSLA,13,16,0.8125,,,,2026-04-14 03:32:30,2026-04-14 03:34:30,2026-04-14 03:34:57
SPOOFING,spoofer_003,BINANCE:BTCUSDT,43,51,0.8431372549019608,,,,2026-04-14 03:32:30,2026-04-14 03:34:30,2026-04-14 03:34:57
SPOOFING,spoofer_002,TSLA,13,16,0.8125,,,,2026-04-14 03:32:00,2026-04-14 03:34:00,2026-04-14 03:34:15
SPOOFING,spoofer_003,BINANCE:BTCUSDT,30,36,0.8333333333333334,,,,2026-04-14 03:32:00,2026-04-14 03:34:00,2026-04-14 03:34:15
SPOOFING,spoofer_001,AAPL,12,14,0.8571428571428571,,,,2026-04-14 03:31:30,2026-04-14 03:33:30,2026-04-14 03:33:51
SPOOFING,spoofer_002,TSLA,19,23,0.8260869565217391,,,,2026-04-14 03:31:30,2026-04-14 03:33:30,2026-04-14 03:33:51
SPOOFING,spoofer_003,BINANCE:BTCUSDT,21,25,0.84,,,,2026-04-14 03:31:30,2026-04-14 03:33:30,2026-04-14 03:33:51
SPOOFING,spoofer_001,AAPL,13,16,0.8125,,,,2026-04-14 03:31:00,2026-04-14 03:33:00,2026-04-14 03:33:13
SPOOFING,spoofer_003,BINANCE:BTCUSDT,31,36,0.8611111111111112,,,,2026-04-14 03:31:00,2026-04-14 03:33:00,2026-04-14 03:33:13
SPOOFING,spoofer_002,TSLA,40,48,0.8333333333333334,,,,2026-04-14 03:31:00,2026-04-14 03:33:00,2026-04-14 03:33:13
SPOOFING,spoofer_003,BINANCE:BTCUSDT,28,32,0.875,,,,2026-04-14 03:30:30,2026-04-14 03:32:30,2026-04-14 03:33:13
SPOOFING,spoofer_002,TSLA,28,34,0.8235294117647058,,,,2026-04-14 03:30:30,2026-04-14 03:32:30,2026-04-14 03:33:13
SPOOFING,spoofer_003,BINANCE:BTCUSDT,56,65,0.8615384615384616,,,,2026-04-14 03:30:00,2026-04-14 03:32:00,2026-04-14 03:33:13
SPOOFING,spoofer_002,TSLA,58,69,0.8405797101449275,,,,2026-04-14 03:30:00,2026-04-14 03:32:00,2026-04-14 03:33:13
SPOOFING,spoofer_002,TSLA,51,60,0.85,,,,2026-04-14 03:29:30,2026-04-14 03:31:30,2026-04-14 03:31:41
SPOOFING,spoofer_003,BINANCE:BTCUSDT,42,49,0.8571428571428571,,,,2026-04-14 03:29:30,2026-04-14 03:31:30,2026-04-14 03:31:41
SPOOFING,spoofer_002,TSLA,30,35,0.8571428571428571,,,,2026-04-14 03:29:00,2026-04-14 03:31:00,2026-04-14 03:31:07
SPOOFING,spoofer_003,BINANCE:BTCUSDT,28,33,0.8484848484848485,,,,2026-04-14 03:29:00,2026-04-14 03:31:00,2026-04-14 03:31:07
SPOOFING,spoofer_003,BINANCE:BTCUSDT,32,38,0.8421052631578947,,,,2026-04-14 03:28:30,2026-04-14 03:30:30,2026-04-14 03:31:07
SPOOFING,spoofer_002,TSLA,38,45,0.8444444444444444,,,,2026-04-14 03:28:30,2026-04-14 03:30:30,2026-04-14 03:31:07
SPOOFING,spoofer_003,BINANCE:BTCUSDT,11,13,0.8461538461538461,,,,2026-04-14 03:25:30,2026-04-14 03:27:30,2026-04-14 03:28:18
SPOOFING,spoofer_003,BINANCE:BTCUSDT,11,13,0.8461538461538461,,,,2026-04-14 03:25:00,2026-04-14 03:27:00,2026-04-14 03:28:18
SPOOFING,spoofer_003,BINANCE:BTCUSDT,11,13,0.8461538461538461,,,,2026-04-14 03:24:30,2026-04-14 03:26:30,2026-04-14 03:26:58
SPOOFING,spoofer_003,BINANCE:BTCUSDT,32,37,0.8648648648648649,,,,2026-04-14 03:24:00,2026-04-14 03:26:00,2026-04-14 03:26:58
SPOOFING,spoofer_001,AAPL,11,13,0.8461538461538461,,,,2026-04-14 03:24:00,2026-04-14 03:26:00,2026-04-14 03:26:58
SPOOFING,spoofer_002,TSLA,24,28,0.8571428571428571,,,,2026-04-14 03:24:00,2026-04-14 03:26:00,2026-04-14 03:26:58
SPOOFING,spoofer_003,BINANCE:BTCUSDT,46,53,0.8679245283018868,,,,2026-04-14 03:23:30,2026-04-14 03:25:30,2026-04-14 03:25:45
SPOOFING,spoofer_001,AAPL,19,23,0.8260869565217391,,,,2026-04-14 03:23:30,2026-04-14 03:25:30,2026-04-14 03:25:45
SPOOFING,spoofer_002,TSLA,24,28,0.8571428571428571,,,,2026-04-14 03:23:30,2026-04-14 03:25:30,2026-04-14 03:25:45
SPOOFING,spoofer_001,AAPL,38,45,0.8444444444444444,,,,2026-04-14 03:23:00,2026-04-14 03:25:00,2026-04-14 03:25:30
SPOOFING,spoofer_003,BINANCE:BTCUSDT,59,69,0.855072463768116,,,,2026-04-14 03:23:00,2026-04-14 03:25:00,2026-04-14 03:25:30
SPOOFING,spoofer_002,TSLA,41,49,0.8367346938775511,,,,2026-04-14 03:23:00,2026-04-14 03:25:00,2026-04-14 03:25:30
SPOOFING,spoofer_001,AAPL,38,45,0.8444444444444444,,,,2026-04-14 03:22:30,2026-04-14 03:24:30,2026-04-14 03:25:30
SPOOFING,spoofer_003,BINANCE:BTCUSDT,59,69,0.855072463768116,,,,2026-04-14 03:22:30,2026-04-14 03:24:30,2026-04-14 03:25:30
SPOOFING,spoofer_002,TSLA,41,49,0.8367346938775511,,,,2026-04-14 03:22:30,2026-04-14 03:24:30,2026-04-14 03:25:30
SPOOFING,spoofer_002,TSLA,22,27,0.8148148148148148,,,,2026-04-14 03:22:00,2026-04-14 03:24:00,2026-04-14 03:24:07
SPOOFING,spoofer_003,BINANCE:BTCUSDT,38,45,0.8444444444444444,,,,2026-04-14 03:22:00,2026-04-14 03:24:00,2026-04-14 03:24:07
SPOOFING,spoofer_001,AAPL,27,32,0.84375,,,,2026-04-14 03:22:00,2026-04-14 03:24:00,2026-04-14 03:24:07
SPOOFING,spoofer_001,AAPL,19,22,0.8636363636363636,,,,2026-04-14 03:21:30,2026-04-14 03:23:30,2026-04-14 03:23:48
SPOOFING,spoofer_003,BINANCE:BTCUSDT,19,23,0.8260869565217391,,,,2026-04-14 03:21:30,2026-04-14 03:23:30,2026-04-14 03:23:48
SPOOFING,spoofer_002,TSLA,30,36,0.8333333333333334,,,,2026-04-14 03:21:30,2026-04-14 03:23:30,2026-04-14 03:23:48
SPOOFING,spoofer_002,TSLA,13,15,0.8666666666666667,,,,2026-04-14 03:21:00,2026-04-14 03:23:00,2026-04-14 03:23:12
SPOOFING,spoofer_003,BINANCE:BTCUSDT,26,31,0.8387096774193549,,,,2026-04-14 03:20:30,2026-04-14 03:22:30,2026-04-14 03:23:04
SPOOFING,spoofer_002,TSLA,13,15,0.8666666666666667,,,,2026-04-14 03:20:30,2026-04-14 03:22:30,2026-04-14 03:23:04
SPOOFING,spoofer_002,TSLA,13,15,0.8666666666666667,,,,2026-04-14 03:20:00,2026-04-14 03:22:00,2026-04-14 03:23:04
SPOOFING,spoofer_003,BINANCE:BTCUSDT,26,31,0.8387096774193549,,,,2026-04-14 03:20:00,2026-04-14 03:22:00,2026-04-14 03:23:04
SPOOFING,spoofer_003,BINANCE:BTCUSDT,20,24,0.8333333333333334,,,,2026-04-14 03:19:30,2026-04-14 03:21:30,2026-04-14 03:21:37
SPOOFING,spoofer_003,BINANCE:BTCUSDT,24,29,0.8275862068965517,,,,2026-04-14 03:19:00,2026-04-14 03:21:00,2026-04-14 03:21:37
SPOOFING,spoofer_003,BINANCE:BTCUSDT,12,14,0.8571428571428571,,,,2026-04-14 03:18:30,2026-04-14 03:20:30,2026-04-14 03:20:50
SPOOFING,spoofer_003,BINANCE:BTCUSDT,20,24,0.8333333333333334,,,,2026-04-14 03:18:00,2026-04-14 03:20:00,2026-04-14 03:20:50
SPOOFING,spoofer_002,TSLA,23,28,0.8214285714285714,,,,2026-04-14 03:18:00,2026-04-14 03:20:00,2026-04-14 03:20:50
SPOOFING,spoofer_003,BINANCE:BTCUSDT,20,24,0.8333333333333334,,,,2026-04-14 03:17:30,2026-04-14 03:19:30,2026-04-14 03:20:50
SPOOFING,spoofer_002,TSLA,23,28,0.8214285714285714,,,,2026-04-14 03:17:30,2026-04-14 03:19:30,2026-04-14 03:20:50
SPOOFING,spoofer_003,BINANCE:BTCUSDT,16,19,0.8421052631578947,,,,2026-04-14 03:17:00,2026-04-14 03:19:00,2026-04-14 03:20:50
SPOOFING,spoofer_002,TSLA,23,28,0.8214285714285714,,,,2026-04-14 03:17:00,2026-04-14 03:19:00,2026-04-14 03:20:50
SPOOFING,spoofer_002,TSLA,23,28,0.8214285714285714,,,,2026-04-14 03:16:30,2026-04-14 03:18:30,2026-04-14 03:20:50
SPOOFING,spoofer_003,BINANCE:BTCUSDT,25,30,0.8333333333333334,,,,2026-04-14 03:16:00,2026-04-14 03:18:00,2026-04-14 03:18:29
SPOOFING,spoofer_002,TSLA,36,44,0.8181818181818182,,,,2026-04-14 03:15:30,2026-04-14 03:17:30,2026-04-14 03:18:01
SPOOFING,spoofer_003,BINANCE:BTCUSDT,56,67,0.835820895522388,,,,2026-04-14 03:15:30,2026-04-14 03:17:30,2026-04-14 03:18:01
SPOOFING,spoofer_002,TSLA,45,56,0.8035714285714286,,,,2026-04-14 03:15:00,2026-04-14 03:17:00,2026-04-14 03:18:00
SPOOFING,spoofer_001,AAPL,29,35,0.8285714285714286,,,,2026-04-14 03:15:00,2026-04-14 03:17:00,2026-04-14 03:18:00
SPOOFING,spoofer_003,BINANCE:BTCUSDT,82,98,0.8367346938775511,,,,2026-04-14 03:15:00,2026-04-14 03:17:00,2026-04-14 03:18:00
SPOOFING,spoofer_003,BINANCE:BTCUSDT,101,120,0.8416666666666667,,,,2026-04-14 03:14:30,2026-04-14 03:16:30,2026-04-14 03:18:00
SPOOFING,spoofer_002,TSLA,59,73,0.8082191780821918,,,,2026-04-14 03:14:30,2026-04-14 03:16:30,2026-04-14 03:18:00
SPOOFING,spoofer_001,AAPL,29,35,0.8285714285714286,,,,2026-04-14 03:14:30,2026-04-14 03:16:30,2026-04-14 03:18:00
SPOOFING,spoofer_002,TSLA,60,72,0.8333333333333334,,,,2026-04-14 03:14:00,2026-04-14 03:16:00,2026-04-14 03:16:21
SPOOFING,spoofer_001,AAPL,32,39,0.8205128205128205,,,,2026-04-14 03:14:00,2026-04-14 03:16:00,2026-04-14 03:16:21
SPOOFING,spoofer_003,BINANCE:BTCUSDT,88,104,0.8461538461538461,,,,2026-04-14 03:14:00,2026-04-14 03:16:00,2026-04-14 03:16:21
SPOOFING,spoofer_003,BINANCE:BTCUSDT,57,67,0.8507462686567164,,,,2026-04-14 03:13:30,2026-04-14 03:15:30,2026-04-14 03:15:42
SPOOFING,spoofer_001,AAPL,27,32,0.84375,,,,2026-04-14 03:13:30,2026-04-14 03:15:30,2026-04-14 03:15:42
SPOOFING,spoofer_002,TSLA,38,46,0.8260869565217391,,,,2026-04-14 03:13:30,2026-04-14 03:15:30,2026-04-14 03:15:42
SPOOFING,spoofer_002,TSLA,29,34,0.8529411764705882,,,,2026-04-14 03:13:00,2026-04-14 03:15:00,2026-04-14 03:15:20
SPOOFING,spoofer_003,BINANCE:BTCUSDT,36,42,0.8571428571428571,,,,2026-04-14 03:13:00,2026-04-14 03:15:00,2026-04-14 03:15:20
SPOOFING,spoofer_003,BINANCE:BTCUSDT,31,37,0.8378378378378378,,,,2026-04-14 03:12:30,2026-04-14 03:14:30,2026-04-14 03:14:43
SPOOFING,spoofer_001,AAPL,13,16,0.8125,,,,2026-04-14 03:12:30,2026-04-14 03:14:30,2026-04-14 03:14:43
SPOOFING,spoofer_002,TSLA,25,29,0.8620689655172413,,,,2026-04-14 03:12:30,2026-04-14 03:14:30,2026-04-14 03:14:43
SPOOFING,spoofer_003,BINANCE:BTCUSDT,19,23,0.8260869565217391,,,,2026-04-14 03:12:00,2026-04-14 03:14:00,2026-04-14 03:14:15
SPOOFING,spoofer_003,BINANCE:BTCUSDT,19,23,0.8260869565217391,,,,2026-04-14 03:11:30,2026-04-14 03:13:30,2026-04-14 03:14:15
SPOOFING,spoofer_002,TSLA,23,28,0.8214285714285714,,,,2026-04-14 03:11:00,2026-04-14 03:13:00,2026-04-14 03:14:15
SPOOFING,spoofer_003,BINANCE:BTCUSDT,34,40,0.85,,,,2026-04-14 03:11:00,2026-04-14 03:13:00,2026-04-14 03:14:15
SPOOFING,spoofer_003,BINANCE:BTCUSDT,20,23,0.8695652173913043,,,,2026-04-14 03:10:30,2026-04-14 03:12:30,2026-04-14 03:12:42
SPOOFING,spoofer_002,TSLA,13,16,0.8125,,,,2026-04-14 03:10:30,2026-04-14 03:12:30,2026-04-14 03:12:42
SPOOFING,spoofer_003,BINANCE:BTCUSDT,20,23,0.8695652173913043,,,,2026-04-14 03:10:00,2026-04-14 03:12:00,2026-04-14 03:12:42
SPOOFING,spoofer_002,TSLA,13,16,0.8125,,,,2026-04-14 03:10:00,2026-04-14 03:12:00,2026-04-14 03:12:42
SPOOFING,spoofer_003,BINANCE:BTCUSDT,26,31,0.8387096774193549,,,,2026-04-14 03:09:30,2026-04-14 03:11:30,2026-04-14 03:12:42
SPOOFING,spoofer_002,TSLA,13,16,0.8125,,,,2026-04-14 03:09:30,2026-04-14 03:11:30,2026-04-14 03:12:42
SPOOFING,spoofer_003,BINANCE:BTCUSDT,11,13,0.8461538461538461,,,,2026-04-14 03:07:30,2026-04-14 03:09:30,2026-04-14 03:09:51
SPOOFING,spoofer_001,AAPL,19,22,0.8636363636363636,,,,2026-04-14 03:07:30,2026-04-14 03:09:30,2026-04-14 03:09:51
SPOOFING,spoofer_002,TSLA,27,33,0.8181818181818182,,,,2026-04-14 03:07:30,2026-04-14 03:09:30,2026-04-14 03:09:51
SPOOFING,spoofer_003,BINANCE:BTCUSDT,11,13,0.8461538461538461,,,,2026-04-14 03:07:00,2026-04-14 03:09:00,2026-04-14 03:09:12
SPOOFING,spoofer_001,AAPL,12,14,0.8571428571428571,,,,2026-04-14 03:07:00,2026-04-14 03:09:00,2026-04-14 03:09:12
SPOOFING,spoofer_002,TSLA,20,24,0.8333333333333334,,,,2026-04-14 03:07:00,2026-04-14 03:09:00,2026-04-14 03:09:12
SPOOFING,spoofer_002,TSLA,11,13,0.8461538461538461,,,,2026-04-14 03:06:30,2026-04-14 03:08:30,2026-04-14 03:08:45
SPOOFING,spoofer_003,BINANCE:BTCUSDT,16,19,0.8421052631578947,,,,2026-04-14 03:06:30,2026-04-14 03:08:30,2026-04-14 03:08:45
SPOOFING,spoofer_001,AAPL,12,14,0.8571428571428571,,,,2026-04-14 03:06:30,2026-04-14 03:08:30,2026-04-14 03:08:45
SPOOFING,spoofer_002,TSLA,28,33,0.8484848484848485,,,,2026-04-14 03:06:00,2026-04-14 03:08:00,2026-04-14 03:08:45
SPOOFING,spoofer_003,BINANCE:BTCUSDT,16,19,0.8421052631578947,,,,2026-04-14 03:06:00,2026-04-14 03:08:00,2026-04-14 03:08:45
SPOOFING,spoofer_001,AAPL,18,21,0.8571428571428571,,,,2026-04-14 03:06:00,2026-04-14 03:08:00,2026-04-14 03:08:45
SPOOFING,spoofer_002,TSLA,17,20,0.85,,,,2026-04-14 03:05:30,2026-04-14 03:07:30,2026-04-14 03:07:43
SPOOFING,spoofer_002,TSLA,17,20,0.85,,,,2026-04-14 03:05:00,2026-04-14 03:07:00,2026-04-14 03:07:43
SPOOFING,spoofer_003,BINANCE:BTCUSDT,15,18,0.8333333333333334,,,,2026-04-14 03:04:30,2026-04-14 03:06:30,2026-04-14 03:07:43
SPOOFING,spoofer_002,TSLA,31,37,0.8378378378378378,,,,2026-04-14 03:04:30,2026-04-14 03:06:30,2026-04-14 03:07:43
SPOOFING,spoofer_003,BINANCE:BTCUSDT,15,18,0.8333333333333334,,,,2026-04-14 03:04:00,2026-04-14 03:06:00,2026-04-14 03:06:22
SPOOFING,spoofer_002,TSLA,19,23,0.8260869565217391,,,,2026-04-14 03:04:00,2026-04-14 03:06:00,2026-04-14 03:06:22
SPOOFING,spoofer_003,BINANCE:BTCUSDT,15,18,0.8333333333333334,,,,2026-04-14 03:03:30,2026-04-14 03:05:30,2026-04-14 03:06:22
SPOOFING,spoofer_002,TSLA,19,23,0.8260869565217391,,,,2026-04-14 03:03:30,2026-04-14 03:05:30,2026-04-14 03:06:22
SPOOFING,spoofer_002,TSLA,33,40,0.825,,,,2026-04-14 03:03:00,2026-04-14 03:05:00,2026-04-14 03:06:22
SPOOFING,spoofer_003,BINANCE:BTCUSDT,19,23,0.8260869565217391,,,,2026-04-14 03:03:00,2026-04-14 03:05:00,2026-04-14 03:06:22
SPOOFING,spoofer_002,TSLA,36,44,0.8181818181818182,,,,2026-04-14 03:02:30,2026-04-14 03:04:30,2026-04-14 03:04:51
SPOOFING,spoofer_003,BINANCE:BTCUSDT,21,26,0.8076923076923077,,,,2026-04-14 03:02:30,2026-04-14 03:04:30,2026-04-14 03:04:51
SPOOFING,spoofer_003,BINANCE:BTCUSDT,21,26,0.8076923076923077,,,,2026-04-14 03:02:00,2026-04-14 03:04:00,2026-04-14 03:04:32
SPOOFING,spoofer_002,TSLA,34,42,0.8095238095238095,,,,2026-04-14 03:02:00,2026-04-14 03:04:00,2026-04-14 03:04:32
SPOOFING,spoofer_002,TSLA,34,42,0.8095238095238095,,,,2026-04-14 03:01:30,2026-04-14 03:03:30,2026-04-14 03:04:32
SPOOFING,spoofer_003,BINANCE:BTCUSDT,21,26,0.8076923076923077,,,,2026-04-14 03:01:30,2026-04-14 03:03:30,2026-04-14 03:04:32
SPOOFING,spoofer_003,BINANCE:BTCUSDT,17,21,0.8095238095238095,,,,2026-04-14 03:01:00,2026-04-14 03:03:00,2026-04-14 03:04:32
SPOOFING,spoofer_002,TSLA,17,21,0.8095238095238095,,,,2026-04-14 02:58:00,2026-04-14 03:00:00,2026-04-14 03:00:46
SPOOFING,spoofer_002,TSLA,23,28,0.8214285714285714,,,,2026-04-14 02:57:30,2026-04-14 02:59:30,2026-04-14 03:00:46
SPOOFING,spoofer_002,TSLA,23,28,0.8214285714285714,,,,2026-04-14 02:57:00,2026-04-14 02:59:00,2026-04-14 03:00:46
SPOOFING,spoofer_001,AAPL,23,28,0.8214285714285714,,,,2026-04-14 02:56:30,2026-04-14 02:58:30,2026-04-14 03:00:18
SPOOFING,spoofer_003,BINANCE:BTCUSDT,33,40,0.825,,,,2026-04-14 02:56:30,2026-04-14 02:58:30,2026-04-14 03:00:18
SPOOFING,spoofer_001,AAPL,19,22,0.8636363636363636,,,,2026-04-14 02:56:00,2026-04-14 02:58:00,2026-04-14 02:58:06
SPOOFING,spoofer_003,BINANCE:BTCUSDT,21,25,0.84,,,,2026-04-14 02:56:00,2026-04-14 02:58:00,2026-04-14 02:58:06
SPOOFING,spoofer_003,BINANCE:BTCUSDT,21,25,0.84,,,,2026-04-14 02:55:30,2026-04-14 02:57:30,2026-04-14 02:57:58
SPOOFING,spoofer_001,AAPL,19,22,0.8636363636363636,,,,2026-04-14 02:55:30,2026-04-14 02:57:30,2026-04-14 02:57:58
SPOOFING,spoofer_001,AAPL,19,22,0.8636363636363636,,,,2026-04-14 02:55:00,2026-04-14 02:57:00,2026-04-14 02:57:58
SPOOFING,spoofer_003,BINANCE:BTCUSDT,21,25,0.84,,,,2026-04-14 02:55:00,2026-04-14 02:57:00,2026-04-14 02:57:58
SPOOFING,spoofer_002,TSLA,11,13,0.8461538461538461,,,,2026-04-14 02:54:30,2026-04-14 02:56:30,2026-04-14 02:56:37
SPOOFING,spoofer_003,BINANCE:BTCUSDT,12,14,0.8571428571428571,,,,2026-04-14 02:54:30,2026-04-14 02:56:30,2026-04-14 02:56:37
SPOOFING,spoofer_001,AAPL,12,14,0.8571428571428571,,,,2026-04-14 02:54:30,2026-04-14 02:56:30,2026-04-14 02:56:37
SPOOFING,spoofer_002,TSLA,11,13,0.8461538461538461,,,,2026-04-14 02:54:00,2026-04-14 02:56:00,2026-04-14 02:56:23
SPOOFING,spoofer_003,BINANCE:BTCUSDT,14,16,0.875,,,,2026-04-14 02:53:30,2026-04-14 02:55:30,2026-04-14 02:56:23
SPOOFING,spoofer_002,TSLA,14,17,0.8235294117647058,,,,2026-04-14 02:53:30,2026-04-14 02:55:30,2026-04-14 02:56:23
SPOOFING,spoofer_003,BINANCE:BTCUSDT,14,16,0.875,,,,2026-04-14 02:53:00,2026-04-14 02:55:00,2026-04-14 02:56:23
SPOOFING,spoofer_002,TSLA,14,17,0.8235294117647058,,,,2026-04-14 02:53:00,2026-04-14 02:55:00,2026-04-14 02:56:23
SPOOFING,spoofer_003,BINANCE:BTCUSDT,19,23,0.8260869565217391,,,,2026-04-14 02:51:00,2026-04-14 02:53:00,2026-04-14 02:53:36
SPOOFING,spoofer_001,AAPL,16,19,0.8421052631578947,,,,2026-04-14 02:50:30,2026-04-14 02:52:30,2026-04-14 02:53:33
SPOOFING,spoofer_003,BINANCE:BTCUSDT,37,44,0.8409090909090909,,,,2026-04-14 02:50:30,2026-04-14 02:52:30,2026-04-14 02:53:33
SPOOFING,spoofer_001,AAPL,16,19,0.8421052631578947,,,,2026-04-14 02:50:00,2026-04-14 02:52:00,2026-04-14 02:53:33
SPOOFING,spoofer_003,BINANCE:BTCUSDT,37,44,0.8409090909090909,,,,2026-04-14 02:50:00,2026-04-14 02:52:00,2026-04-14 02:53:33
SPOOFING,spoofer_001,AAPL,29,34,0.8529411764705882,,,,2026-04-14 02:49:30,2026-04-14 02:51:30,2026-04-14 02:53:33
SPOOFING,spoofer_003,BINANCE:BTCUSDT,55,66,0.8333333333333334,,,,2026-04-14 02:49:30,2026-04-14 02:51:30,2026-04-14 02:53:33
SPOOFING,spoofer_002,TSLA,25,31,0.8064516129032258,,,,2026-04-14 02:49:00,2026-04-14 02:51:00,2026-04-14 02:51:23
SPOOFING,spoofer_001,AAPL,26,30,0.8666666666666667,,,,2026-04-14 02:49:00,2026-04-14 02:51:00,2026-04-14 02:51:23
SPOOFING,spoofer_003,BINANCE:BTCUSDT,36,43,0.8372093023255814,,,,2026-04-14 02:49:00,2026-04-14 02:51:00,2026-04-14 02:51:23
SPOOFING,spoofer_003,BINANCE:BTCUSDT,21,26,0.8076923076923077,,,,2026-04-14 02:48:30,2026-04-14 02:50:30,2026-04-14 02:50:39
SPOOFING,spoofer_001,AAPL,18,21,0.8571428571428571,,,,2026-04-14 02:48:30,2026-04-14 02:50:30,2026-04-14 02:50:39
SPOOFING,spoofer_003,BINANCE:BTCUSDT,21,26,0.8076923076923077,,,,2026-04-14 02:48:00,2026-04-14 02:50:00,2026-04-14 02:50:24
SPOOFING,spoofer_001,AAPL,22,26,0.8461538461538461,,,,2026-04-14 02:48:00,2026-04-14 02:50:00,2026-04-14 02:50:24
SPOOFING,spoofer_002,TSLA,17,21,0.8095238095238095,,,,2026-04-14 02:47:30,2026-04-14 02:49:30,2026-04-14 02:49:41
SPOOFING,spoofer_002,TSLA,22,27,0.8148148148148148,,,,2026-04-14 02:47:00,2026-04-14 02:49:00,2026-04-14 02:49:41
SPOOFING,spoofer_003,BINANCE:BTCUSDT,13,16,0.8125,,,,2026-04-14 02:47:00,2026-04-14 02:49:00,2026-04-14 02:49:41
