trade_id,order_id,trader_id,trader_type,symbol,side,price,quantity,timestamp
a252c9eb-43ad-4992-9b11-ebff967dcf62,,market,market,BINANCE:BTCUSDT,buy,66901.332235,318,2026-04-14T19:32:29.375857+00:00
a252c9eb-43ad-4992-9b11-ebff967dcf62,,spoofer_003,spoofer,BINANCE:BTCUSDT,sell,66901.332235,318,2026-04-14T19:32:29.375857+00:00
d593e89d-1ec0-4a13-90b6-c7a3ad69499b,,market,market,AAPL,buy,246.115546,480,2026-04-14T19:31:10.351189+00:00
d593e89d-1ec0-4a13-90b6-c7a3ad69499b,,spoofer_001,spoofer,AAPL,sell,246.115546,480,2026-04-14T19:31:10.351189+00:00
af29bed1-b874-4b09-8250-ecc3f8ac62c2,,wash_001a,wash_trader,TSLA,buy,354.074564,682,2026-04-14T19:31:08.652903+00:00
af29bed1-b874-4b09-8250-ecc3f8ac62c2,,wash_001b,wash_trader,TSLA,sell,354.074564,682,2026-04-14T19:31:08.652903+00:00
180b6e9d-6d07-49d8-9d8a-ed1218e9daed,,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66862.757577,318,2026-04-14T19:31:08.646275+00:00
180b6e9d-6d07-49d8-9d8a-ed1218e9daed,,market,market,BINANCE:BTCUSDT,sell,66862.757577,318,2026-04-14T19:31:08.646275+00:00
f4e62960-109b-405d-a272-d706bd9c69e7,,market,market,AAPL,buy,246.105134,477,2026-04-14T19:31:04.957010+00:00
f4e62960-109b-405d-a272-d706bd9c69e7,,normal_012,normal,AAPL,sell,246.105134,477,2026-04-14T19:31:04.957010+00:00
36462726-2508-48b2-b190-5bb53f56c3a3,,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66838.514609,318,2026-04-14T19:31:04.952708+00:00
36462726-2508-48b2-b190-5bb53f56c3a3,,market,market,BINANCE:BTCUSDT,sell,66838.514609,318,2026-04-14T19:31:04.952708+00:00
bf70550c-8a09-4d8b-9cff-f191fc147bf4,,wash_001a,wash_trader,TSLA,buy,354.083052,680,2026-04-14T19:31:03.497485+00:00
bf70550c-8a09-4d8b-9cff-f191fc147bf4,,wash_001b,wash_trader,TSLA,sell,354.083052,680,2026-04-14T19:31:03.497485+00:00
dafd8b8f-b6c8-43ec-8fac-19a66f554729,,spoofer_002,spoofer,TSLA,buy,354.50185,487,2026-04-14T19:31:03.497222+00:00
dafd8b8f-b6c8-43ec-8fac-19a66f554729,,market,market,TSLA,sell,354.50185,487,2026-04-14T19:31:03.497222+00:00
bfb4118b-09c3-4c39-880a-e0d19c06b606,,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66925.500219,318,2026-04-14T19:31:02.475204+00:00
bfb4118b-09c3-4c39-880a-e0d19c06b606,,market,market,BINANCE:BTCUSDT,sell,66925.500219,318,2026-04-14T19:31:02.475204+00:00
e226d2e1-471f-4cd1-8515-0796980a65d8,,wash_002a,wash_trader,BINANCE:XRPUSDT,buy,1.332597,176,2026-04-14T19:30:59.609556+00:00
e226d2e1-471f-4cd1-8515-0796980a65d8,,wash_002b,wash_trader,BINANCE:XRPUSDT,sell,1.332597,176,2026-04-14T19:30:59.609556+00:00
a9d26dcc-3212-4fb8-9605-f40c02dbfdaf,,market,market,BINANCE:BTCUSDT,buy,66908.536414,318,2026-04-14T19:30:59.607550+00:00
a9d26dcc-3212-4fb8-9605-f40c02dbfdaf,,spoofer_003,spoofer,BINANCE:BTCUSDT,sell,66908.536414,318,2026-04-14T19:30:59.607550+00:00
bdafa16c-9811-4244-b4fd-bd42cbcbcf3d,,market,market,TSLA,buy,354.163457,487,2026-04-14T19:30:58.074997+00:00
bdafa16c-9811-4244-b4fd-bd42cbcbcf3d,,spoofer_002,spoofer,TSLA,sell,354.163457,487,2026-04-14T19:30:58.074997+00:00
5e5240af-9206-438c-bda9-2bdae331caae,,market,market,AAPL,buy,245.975746,480,2026-04-14T19:30:57.434936+00:00
5e5240af-9206-438c-bda9-2bdae331caae,,spoofer_001,spoofer,AAPL,sell,245.975746,480,2026-04-14T19:30:57.434936+00:00
d7bad844-13d8-487f-9c1f-81d806804bf1,,market,market,BINANCE:BTCUSDT,buy,66931.467087,318,2026-04-14T19:30:52.978960+00:00
d7bad844-13d8-487f-9c1f-81d806804bf1,,spoofer_003,spoofer,BINANCE:BTCUSDT,sell,66931.467087,318,2026-04-14T19:30:52.978960+00:00
e1643b61-06fc-4ca4-a9d4-c2000f8d649e,,market,market,TSLA,buy,354.127417,487,2026-04-14T19:30:49.522421+00:00
e1643b61-06fc-4ca4-a9d4-c2000f8d649e,,spoofer_002,spoofer,TSLA,sell,354.127417,487,2026-04-14T19:30:49.522421+00:00
03abef1c-fb5c-46c9-8778-04dc941a2b71,,market,market,AAPL,buy,245.837554,480,2026-04-14T19:30:48.869451+00:00
03abef1c-fb5c-46c9-8778-04dc941a2b71,,spoofer_001,spoofer,AAPL,sell,245.837554,480,2026-04-14T19:30:48.869451+00:00
68377112-0aab-4fb2-9bf6-b9a951c01b60,,market,market,AAPL,buy,245.920369,156,2026-04-14T19:30:46.602088+00:00
68377112-0aab-4fb2-9bf6-b9a951c01b60,,normal_017,normal,AAPL,sell,245.920369,156,2026-04-14T19:30:46.602088+00:00
95492a42-1b43-472b-be2e-6be6930216df,,normal_015,normal,AAPL,buy,246.355684,130,2026-04-14T19:30:41.591418+00:00
95492a42-1b43-472b-be2e-6be6930216df,,market,market,AAPL,sell,246.355684,130,2026-04-14T19:30:41.591418+00:00
60af0fcd-b2d8-40bb-97b4-bdb934bce42f,,market,market,TSLA,buy,354.210253,487,2026-04-14T19:30:37.312217+00:00
60af0fcd-b2d8-40bb-97b4-bdb934bce42f,,spoofer_002,spoofer,TSLA,sell,354.210253,487,2026-04-14T19:30:37.312217+00:00
3177d9c4-e950-4deb-be0c-80eaa9e77e6a,,market,market,AAPL,buy,245.874786,349,2026-04-14T19:30:36.575756+00:00
3177d9c4-e950-4deb-be0c-80eaa9e77e6a,,normal_019,normal,AAPL,sell,245.874786,349,2026-04-14T19:30:36.575756+00:00
9289c17c-457d-4719-b540-3fe29d0484f4,,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66924.554875,318,2026-04-14T19:29:12.455810+00:00
9289c17c-457d-4719-b540-3fe29d0484f4,,market,market,BINANCE:BTCUSDT,sell,66924.554875,318,2026-04-14T19:29:12.455810+00:00
11cde49d-f591-4adf-ab8c-95212d78ec75,,market,market,TSLA,buy,354.066752,487,2026-04-14T19:29:10.243043+00:00
11cde49d-f591-4adf-ab8c-95212d78ec75,,spoofer_002,spoofer,TSLA,sell,354.066752,487,2026-04-14T19:29:10.243043+00:00
2bf1fc2b-89b8-46c7-8d78-6f0eca6bcdfe,,spoofer_001,spoofer,AAPL,buy,246.051098,480,2026-04-14T19:29:08.143993+00:00
2bf1fc2b-89b8-46c7-8d78-6f0eca6bcdfe,,market,market,AAPL,sell,246.051098,480,2026-04-14T19:29:08.143993+00:00
eafd3e8a-ddd2-4598-b9c0-bd43b2d86daa,,market,market,TSLA,buy,353.971219,487,2026-04-14T19:29:07.067403+00:00
eafd3e8a-ddd2-4598-b9c0-bd43b2d86daa,,spoofer_002,spoofer,TSLA,sell,353.971219,487,2026-04-14T19:29:07.067403+00:00
05ba228a-47cf-4875-bd0b-db0a10702914,,market,market,AAPL,buy,246.046501,480,2026-04-14T19:29:06.044052+00:00
05ba228a-47cf-4875-bd0b-db0a10702914,,spoofer_001,spoofer,AAPL,sell,246.046501,480,2026-04-14T19:29:06.044052+00:00
7f5351bb-bc58-43b1-8ce5-4083ef0f20e6,,market,market,BINANCE:BTCUSDT,buy,66851.710395,194,2026-04-14T19:29:04.631486+00:00
7f5351bb-bc58-43b1-8ce5-4083ef0f20e6,,normal_004,normal,BINANCE:BTCUSDT,sell,66851.710395,194,2026-04-14T19:29:04.631486+00:00
01a6ba94-f6ff-4b67-94b2-cb58508e51e2,,wash_001a,wash_trader,TSLA,buy,354.186911,682,2026-04-14T19:29:03.629758+00:00
01a6ba94-f6ff-4b67-94b2-cb58508e51e2,,wash_001b,wash_trader,TSLA,sell,354.186911,682,2026-04-14T19:29:03.629758+00:00
f0c0b12e-34c8-4524-9b20-154d849728a3,,wash_002b,wash_trader,BINANCE:XRPUSDT,buy,1.333009,180,2026-04-14T19:29:03.624721+00:00
f0c0b12e-34c8-4524-9b20-154d849728a3,,wash_002a,wash_trader,BINANCE:XRPUSDT,sell,1.333009,180,2026-04-14T19:29:03.624721+00:00
85947810-2179-412b-9208-590f0a957ff5,,market,market,AAPL,buy,245.934422,480,2026-04-14T19:29:03.624046+00:00
85947810-2179-412b-9208-590f0a957ff5,,spoofer_001,spoofer,AAPL,sell,245.934422,480,2026-04-14T19:29:03.624046+00:00
9664fd6c-7f5f-40b0-9ffa-904b90ed4b2e,,normal_012,normal,AAPL,buy,246.441678,494,2026-04-14T19:28:57.126965+00:00
9664fd6c-7f5f-40b0-9ffa-904b90ed4b2e,,market,market,AAPL,sell,246.441678,494,2026-04-14T19:28:57.126965+00:00
33fec4e3-a7dc-41d4-a97c-96896b037167,,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66949.781156,318,2026-04-14T19:27:47.978224+00:00
33fec4e3-a7dc-41d4-a97c-96896b037167,,market,market,BINANCE:BTCUSDT,sell,66949.781156,318,2026-04-14T19:27:47.978224+00:00
ad10fce6-a02a-4ed0-8ec6-d4f279719fbe,,wash_002a,wash_trader,BINANCE:XRPUSDT,buy,1.332201,174,2026-04-14T19:27:46.009583+00:00
ad10fce6-a02a-4ed0-8ec6-d4f279719fbe,,wash_002b,wash_trader,BINANCE:XRPUSDT,sell,1.332201,174,2026-04-14T19:27:46.009583+00:00
c32bbed5-9700-47e8-8c94-35e8d5f5d128,,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66913.871701,318,2026-04-14T19:27:46.006912+00:00
c32bbed5-9700-47e8-8c94-35e8d5f5d128,,market,market,BINANCE:BTCUSDT,sell,66913.871701,318,2026-04-14T19:27:46.006912+00:00
e1c8e21f-e8cb-4749-a033-ae1ff4709949,,spoofer_002,spoofer,TSLA,buy,354.397108,487,2026-04-14T19:27:42.614367+00:00
e1c8e21f-e8cb-4749-a033-ae1ff4709949,,market,market,TSLA,sell,354.397108,487,2026-04-14T19:27:42.614367+00:00
24ebbc6b-8e31-44e3-ac81-2e9ebe724422,,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66876.059083,318,2026-04-14T19:27:39.690253+00:00
24ebbc6b-8e31-44e3-ac81-2e9ebe724422,,market,market,BINANCE:BTCUSDT,sell,66876.059083,318,2026-04-14T19:27:39.690253+00:00
cf4e194f-fabb-4969-8d1f-edf6d1258b89,,market,market,AAPL,buy,245.937537,481,2026-04-14T19:27:36.797559+00:00
cf4e194f-fabb-4969-8d1f-edf6d1258b89,,normal_005,normal,AAPL,sell,245.937537,481,2026-04-14T19:27:36.797559+00:00
94f0ce72-4540-4f73-80ee-638da2f3663b,,wash_002a,wash_trader,BINANCE:XRPUSDT,buy,1.332699,178,2026-04-14T19:27:36.798013+00:00
94f0ce72-4540-4f73-80ee-638da2f3663b,,wash_002b,wash_trader,BINANCE:XRPUSDT,sell,1.332699,178,2026-04-14T19:27:36.798013+00:00
c4433548-7077-48b0-a031-e368001b3829,,market,market,BINANCE:BTCUSDT,buy,66874.293163,318,2026-04-14T19:27:36.791606+00:00
c4433548-7077-48b0-a031-e368001b3829,,spoofer_003,spoofer,BINANCE:BTCUSDT,sell,66874.293163,318,2026-04-14T19:27:36.791606+00:00
2c830bbb-0940-46ae-87de-20d6989e86ff,,market,market,AAPL,buy,245.695704,299,2026-04-14T19:27:30.341088+00:00
2c830bbb-0940-46ae-87de-20d6989e86ff,,normal_005,normal,AAPL,sell,245.695704,299,2026-04-14T19:27:30.341088+00:00
04b7c3e2-a04d-422e-a631-3e5b45c8ae6b,,market,market,AAPL,buy,245.782336,238,2026-04-14T19:27:28.333291+00:00
04b7c3e2-a04d-422e-a631-3e5b45c8ae6b,,normal_017,normal,AAPL,sell,245.782336,238,2026-04-14T19:27:28.333291+00:00
6818f664-2533-481e-8442-2c97d49855ae,,spoofer_001,spoofer,AAPL,buy,246.122112,480,2026-04-14T19:27:27.328293+00:00
6818f664-2533-481e-8442-2c97d49855ae,,market,market,AAPL,sell,246.122112,480,2026-04-14T19:27:27.328293+00:00
c51c8ddd-267a-4b00-b5f4-465f2ec04c89,,market,market,TSLA,buy,353.909844,487,2026-04-14T19:27:25.098760+00:00
c51c8ddd-267a-4b00-b5f4-465f2ec04c89,,spoofer_002,spoofer,TSLA,sell,353.909844,487,2026-04-14T19:27:25.098760+00:00
fba03683-55d9-4ade-a3ce-a396db3c6f16,,wash_001a,wash_trader,TSLA,buy,354.254957,677,2026-04-14T19:26:09.565592+00:00
fba03683-55d9-4ade-a3ce-a396db3c6f16,,wash_001b,wash_trader,TSLA,sell,354.254957,677,2026-04-14T19:26:09.565592+00:00
0d76bfdc-3616-4800-b7dc-7500893a3d6e,,spoofer_002,spoofer,TSLA,buy,354.47057,487,2026-04-14T19:26:09.558707+00:00
0d76bfdc-3616-4800-b7dc-7500893a3d6e,,market,market,TSLA,sell,354.47057,487,2026-04-14T19:26:09.558707+00:00
6759ed9e-b70d-4548-9046-08c270c081b7,,market,market,TSLA,buy,354.422355,487,2026-04-14T19:26:08.444079+00:00
6759ed9e-b70d-4548-9046-08c270c081b7,,spoofer_002,spoofer,TSLA,sell,354.422355,487,2026-04-14T19:26:08.444079+00:00
c9ca4e28-ea5e-48a1-9f8c-71ae49fee986,,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66905.684268,318,2026-04-14T19:26:06.481335+00:00
c9ca4e28-ea5e-48a1-9f8c-71ae49fee986,,market,market,BINANCE:BTCUSDT,sell,66905.684268,318,2026-04-14T19:26:06.481335+00:00
05f58278-5324-4d4d-a67e-18f580270085,,normal_012,normal,AAPL,buy,246.424145,386,2026-04-14T19:26:00.990282+00:00
05f58278-5324-4d4d-a67e-18f580270085,,market,market,AAPL,sell,246.424145,386,2026-04-14T19:26:00.990282+00:00
11ec8684-defd-4e93-a21c-6a934b997f9a,,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66954.891938,318,2026-04-14T19:25:55.972095+00:00
11ec8684-defd-4e93-a21c-6a934b997f9a,,market,market,BINANCE:BTCUSDT,sell,66954.891938,318,2026-04-14T19:25:55.972095+00:00
a3499d70-cd26-40c0-8c16-213a835e3134,,wash_001b,wash_trader,TSLA,buy,354.224096,689,2026-04-14T19:25:05.155693+00:00
a3499d70-cd26-40c0-8c16-213a835e3134,,wash_001a,wash_trader,TSLA,sell,354.224096,689,2026-04-14T19:25:05.155693+00:00
794f0a23-314c-40c5-811b-2ca992d1504a,,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66847.199551,318,2026-04-14T19:25:05.152826+00:00
794f0a23-314c-40c5-811b-2ca992d1504a,,market,market,BINANCE:BTCUSDT,sell,66847.199551,318,2026-04-14T19:25:05.152826+00:00
c10e9170-2cef-4155-a34c-a23f1e8b1330,,spoofer_002,spoofer,TSLA,buy,354.288457,487,2026-04-14T19:24:59.629106+00:00
c10e9170-2cef-4155-a34c-a23f1e8b1330,,market,market,TSLA,sell,354.288457,487,2026-04-14T19:24:59.629106+00:00
086039f7-5e6b-4aad-a673-dbf400a254b3,,market,market,AAPL,buy,245.775376,480,2026-04-14T19:24:58.795973+00:00
086039f7-5e6b-4aad-a673-dbf400a254b3,,spoofer_001,spoofer,AAPL,sell,245.775376,480,2026-04-14T19:24:58.795973+00:00
1518d543-025e-4ca6-a64d-f431d9421dd0,,wash_002a,wash_trader,BINANCE:XRPUSDT,buy,1.332042,176,2026-04-14T19:24:53.312454+00:00
1518d543-025e-4ca6-a64d-f431d9421dd0,,wash_002b,wash_trader,BINANCE:XRPUSDT,sell,1.332042,176,2026-04-14T19:24:53.312454+00:00
efbcd588-679a-48fa-a587-d336dced1cc5,,market,market,BINANCE:BTCUSDT,buy,66972.972506,286,2026-04-14T19:24:53.308419+00:00
efbcd588-679a-48fa-a587-d336dced1cc5,,normal_014,normal,BINANCE:BTCUSDT,sell,66972.972506,286,2026-04-14T19:24:53.308419+00:00
9fdfa0a8-8d3d-4474-9d6f-41ea0fb8e596,,normal_003,normal,BINANCE:BTCUSDT,buy,66796.137678,174,2026-04-14T19:24:53.307745+00:00
9fdfa0a8-8d3d-4474-9d6f-41ea0fb8e596,,market,market,BINANCE:BTCUSDT,sell,66796.137678,174,2026-04-14T19:24:53.307745+00:00
36214565-86c5-4826-8e5d-97800311540c,,market,market,BINANCE:BTCUSDT,buy,66905.280418,160,2026-04-14T19:23:42.048565+00:00
36214565-86c5-4826-8e5d-97800311540c,,normal_017,normal,BINANCE:BTCUSDT,sell,66905.280418,160,2026-04-14T19:23:42.048565+00:00
30a15f02-8b1e-48dc-9996-fd5a1f6f5769,,normal_002,normal,AAPL,buy,246.356396,306,2026-04-14T19:23:39.044711+00:00
30a15f02-8b1e-48dc-9996-fd5a1f6f5769,,market,market,AAPL,sell,246.356396,306,2026-04-14T19:23:39.044711+00:00
bba51330-0e4e-4205-bb95-455c19f745f2,,market,market,AAPL,buy,245.942281,480,2026-04-14T19:23:38.932061+00:00
bba51330-0e4e-4205-bb95-455c19f745f2,,spoofer_001,spoofer,AAPL,sell,245.942281,480,2026-04-14T19:23:38.932061+00:00
550f7b9b-b68e-491d-83e6-f3f9c20e6be1,,wash_001b,wash_trader,TSLA,buy,354.231802,675,2026-04-14T19:23:38.033140+00:00
550f7b9b-b68e-491d-83e6-f3f9c20e6be1,,wash_001a,wash_trader,TSLA,sell,354.231802,675,2026-04-14T19:23:38.033140+00:00
7666df92-fd99-4b6a-90db-c11fc04b136a,,market,market,TSLA,buy,354.023227,487,2026-04-14T19:22:43.968356+00:00
7666df92-fd99-4b6a-90db-c11fc04b136a,,spoofer_002,spoofer,TSLA,sell,354.023227,487,2026-04-14T19:22:43.968356+00:00
8f3b1045-a057-4125-9896-a031915155de,,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66928.273093,318,2026-04-14T19:22:42.101278+00:00
8f3b1045-a057-4125-9896-a031915155de,,market,market,BINANCE:BTCUSDT,sell,66928.273093,318,2026-04-14T19:22:42.101278+00:00
6558bd20-60f0-4043-8fd7-0aee233ba5e4,,market,market,BINANCE:BTCUSDT,buy,66870.186271,151,2026-04-14T19:22:38.776704+00:00
6558bd20-60f0-4043-8fd7-0aee233ba5e4,,normal_003,normal,BINANCE:BTCUSDT,sell,66870.186271,151,2026-04-14T19:22:38.776704+00:00
82034e18-a977-427c-a2c0-25bd5ecbd055,,wash_002b,wash_trader,BINANCE:XRPUSDT,buy,1.332813,181,2026-04-14T19:22:14.717477+00:00
82034e18-a977-427c-a2c0-25bd5ecbd055,,wash_002a,wash_trader,BINANCE:XRPUSDT,sell,1.332813,181,2026-04-14T19:22:14.717477+00:00
03240b74-26f4-4282-ab29-46d544031e73,,market,market,TSLA,buy,354.143922,487,2026-04-14T19:22:13.435212+00:00
03240b74-26f4-4282-ab29-46d544031e73,,spoofer_002,spoofer,TSLA,sell,354.143922,487,2026-04-14T19:22:13.435212+00:00
f2c3f5bf-3a99-412f-870a-36be5ddf3e6e,,market,market,TSLA,buy,354.228805,200,2026-04-14T19:22:12.714259+00:00
f2c3f5bf-3a99-412f-870a-36be5ddf3e6e,,normal_007,normal,TSLA,sell,354.228805,200,2026-04-14T19:22:12.714259+00:00
dc3e677f-bacc-4fd8-9348-21034897ba1a,,spoofer_002,spoofer,TSLA,buy,354.290594,487,2026-04-14T19:22:12.344611+00:00
dc3e677f-bacc-4fd8-9348-21034897ba1a,,market,market,TSLA,sell,354.290594,487,2026-04-14T19:22:12.344611+00:00
3a8638e8-2051-4c94-997b-e50dc7690428,,normal_005,normal,TSLA,buy,354.334646,382,2026-04-14T19:22:11.714492+00:00
3a8638e8-2051-4c94-997b-e50dc7690428,,market,market,TSLA,sell,354.334646,382,2026-04-14T19:22:11.714492+00:00
7076fc53-6917-441a-b577-455808fd9793,,spoofer_002,spoofer,TSLA,buy,354.29228,487,2026-04-14T19:22:11.300627+00:00
7076fc53-6917-441a-b577-455808fd9793,,market,market,TSLA,sell,354.29228,487,2026-04-14T19:22:11.300627+00:00
1bec66af-7577-4faf-8841-b75f5b3e6a4f,,market,market,BINANCE:BTCUSDT,buy,66922.524732,318,2026-04-14T19:22:06.703235+00:00
1bec66af-7577-4faf-8841-b75f5b3e6a4f,,spoofer_003,spoofer,BINANCE:BTCUSDT,sell,66922.524732,318,2026-04-14T19:22:06.703235+00:00
fcf98dd4-d3dd-437e-b0f6-b33bc8c1efc2,,market,market,BINANCE:BTCUSDT,buy,66885.694875,318,2026-04-14T19:22:02.814927+00:00
fcf98dd4-d3dd-437e-b0f6-b33bc8c1efc2,,spoofer_003,spoofer,BINANCE:BTCUSDT,sell,66885.694875,318,2026-04-14T19:22:02.814927+00:00
41345ed2-3a02-4aa9-a5b3-d3f574521510,,normal_005,normal,TSLA,buy,353.821016,396,2026-04-14T19:21:59.571380+00:00
41345ed2-3a02-4aa9-a5b3-d3f574521510,,market,market,TSLA,sell,353.821016,396,2026-04-14T19:21:59.571380+00:00
a11688ad-8f24-4659-a96f-e39b43c19d46,,wash_002b,wash_trader,BINANCE:XRPUSDT,buy,1.332247,174,2026-04-14T19:21:58.575679+00:00
a11688ad-8f24-4659-a96f-e39b43c19d46,,wash_002a,wash_trader,BINANCE:XRPUSDT,sell,1.332247,174,2026-04-14T19:21:58.575679+00:00
6b4d9c4a-1794-4ebd-a034-e8d69596366a,,market,market,TSLA,buy,354.569911,308,2026-04-14T19:21:58.574989+00:00
6b4d9c4a-1794-4ebd-a034-e8d69596366a,,normal_008,normal,TSLA,sell,354.569911,308,2026-04-14T19:21:58.574989+00:00
f789b7d5-a73a-49a7-b1d8-4dcd7819d69b,,market,market,BINANCE:BTCUSDT,buy,66896.722912,318,2026-04-14T19:21:58.570446+00:00
f789b7d5-a73a-49a7-b1d8-4dcd7819d69b,,spoofer_003,spoofer,BINANCE:BTCUSDT,sell,66896.722912,318,2026-04-14T19:21:58.570446+00:00
a913b6ae-4ff9-4b44-a10c-77d590de7da0,,spoofer_002,spoofer,TSLA,buy,354.42054,487,2026-04-14T19:21:56.775383+00:00
a913b6ae-4ff9-4b44-a10c-77d590de7da0,,market,market,TSLA,sell,354.42054,487,2026-04-14T19:21:56.775383+00:00
b12e68fb-51aa-46e3-9c34-7c00e8228f7e,,wash_002b,wash_trader,BINANCE:XRPUSDT,buy,1.332352,173,2026-04-14T19:21:54.751044+00:00
b12e68fb-51aa-46e3-9c34-7c00e8228f7e,,wash_002a,wash_trader,BINANCE:XRPUSDT,sell,1.332352,173,2026-04-14T19:21:54.751044+00:00
f06ccce5-f3e8-41db-8667-0a38a3959c26,,wash_001b,wash_trader,TSLA,buy,354.079206,674,2026-04-14T19:21:53.750487+00:00
f06ccce5-f3e8-41db-8667-0a38a3959c26,,wash_001a,wash_trader,TSLA,sell,354.079206,674,2026-04-14T19:21:53.750487+00:00
5bdbbc68-d125-43fe-bc08-e5c348606334,,wash_001a,wash_trader,TSLA,buy,354.160809,680,2026-04-14T19:21:52.748015+00:00
5bdbbc68-d125-43fe-bc08-e5c348606334,,wash_001b,wash_trader,TSLA,sell,354.160809,680,2026-04-14T19:21:52.748015+00:00
a5efb0f9-2427-43e9-9ca4-73906666e7d4,,wash_001a,wash_trader,TSLA,buy,354.385249,682,2026-04-14T19:21:50.749576+00:00
a5efb0f9-2427-43e9-9ca4-73906666e7d4,,wash_001b,wash_trader,TSLA,sell,354.385249,682,2026-04-14T19:21:50.749576+00:00
5360972f-3c98-417c-84ea-59718216f219,,normal_004,normal,BINANCE:BTCUSDT,buy,66947.920956,155,2026-04-14T19:21:44.736850+00:00
5360972f-3c98-417c-84ea-59718216f219,,market,market,BINANCE:BTCUSDT,sell,66947.920956,155,2026-04-14T19:21:44.736850+00:00
24e68c05-63d5-438d-91a4-d97209ceaff8,,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66886.069093,318,2026-04-14T19:21:44.731602+00:00
24e68c05-63d5-438d-91a4-d97209ceaff8,,market,market,BINANCE:BTCUSDT,sell,66886.069093,318,2026-04-14T19:21:44.731602+00:00
0f844734-3320-4dd1-8f07-c041183a5288,,spoofer_003,spoofer,BINANCE:BTCUSDT,buy,66929.565608,318,2026-04-14T19:21:40.311640+00:00
0f844734-3320-4dd1-8f07-c041183a5288,,market,market,BINANCE:BTCUSDT,sell,66929.565608,318,2026-04-14T19:21:40.311640+00:00
424baebf-a926-43f5-8f0c-1ee2a7ae8778,,spoofer_001,spoofer,AAPL,buy,246.037804,480,2026-04-14T19:21:38.005063+00:00
424baebf-a926-43f5-8f0c-1ee2a7ae8778,,market,market,AAPL,sell,246.037804,480,2026-04-14T19:21:38.005063+00:00
76ecf70e-08c8-459b-922a-12a05d5206e9,,market,market,BINANCE:BTCUSDT,buy,66843.656858,318,2026-04-14T19:21:36.613819+00:00
76ecf70e-08c8-459b-922a-12a05d5206e9,,spoofer_003,spoofer,BINANCE:BTCUSDT,sell,66843.656858,318,2026-04-14T19:21:36.613819+00:00
2fbae432-5805-4078-9d9e-23f8d74ad2c3,,wash_001b,wash_trader,TSLA,buy,354.321049,685,2026-04-14T19:21:33.085618+00:00
2fbae432-5805-4078-9d9e-23f8d74ad2c3,,wash_001a,wash_trader,TSLA,sell,354.321049,685,2026-04-14T19:21:33.085618+00:00
179b2992-f8d3-46e2-bb38-5064fdfe0d7a,,market,market,BINANCE:BTCUSDT,buy,66913.444209,318,2026-04-14T19:21:33.081845+00:00
179b2992-f8d3-46e2-bb38-5064fdfe0d7a,,spoofer_003,spoofer,BINANCE:BTCUSDT,sell,66913.444209,318,2026-04-14T19:21:33.081845+00:00
bee421ec-b142-4fa4-b323-9add368a4045,,spoofer_002,spoofer,TSLA,buy,354.310474,487,2026-04-14T19:21:30.357876+00:00
bee421ec-b142-4fa4-b323-9add368a4045,,market,market,TSLA,sell,354.310474,487,2026-04-14T19:21:30.357876+00:00
927ee6ba-cdcb-4d78-b64f-79d58d998e54,,wash_001b,wash_trader,TSLA,buy,354.37921,683,2026-04-14T19:21:29.217195+00:00
927ee6ba-cdcb-4d78-b64f-79d58d998e54,,wash_001a,wash_trader,TSLA,sell,354.37921,683,2026-04-14T19:21:29.217195+00:00
380da3a8-7c00-4c82-a4e4-bb93853ccdf6,,spoofer_001,spoofer,AAPL,buy,245.833504,480,2026-04-14T19:21:29.215835+00:00
380da3a8-7c00-4c82-a4e4-bb93853ccdf6,,market,market,AAPL,sell,245.833504,480,2026-04-14T19:21:29.215835+00:00
8fec43c4-f9b1-4013-bdfa-578ba9c00566,,wash_001a,wash_trader,TSLA,buy,354.164313,681,2026-04-14T19:21:27.628564+00:00
8fec43c4-f9b1-4013-bdfa-578ba9c00566,,wash_001b,wash_trader,TSLA,sell,354.164313,681,2026-04-14T19:21:27.628564+00:00
f0968e34-d521-4011-91dd-617bb1cd924e,,market,market,TSLA,buy,353.933033,487,2026-04-14T19:21:27.628104+00:00
f0968e34-d521-4011-91dd-617bb1cd924e,,spoofer_002,spoofer,TSLA,sell,353.933033,487,2026-04-14T19:21:27.628104+00:00
b0d33541-c546-461c-86ff-21b5d7b05d41,,wash_001b,wash_trader,TSLA,buy,354.064236,678,2026-04-14T19:21:25.845975+00:00
b0d33541-c546-461c-86ff-21b5d7b05d41,,wash_001a,wash_trader,TSLA,sell,354.064236,678,2026-04-14T19:21:25.845975+00:00
4310627d-cccf-4861-82f0-697efeb58d23,,market,market,BINANCE:XRPUSDT,buy,1.335016,94,2026-04-14T19:21:24.844652+00:00
